Id,PID,MS SubClass,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Street_Pave,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Central Air_Y,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,con2_posa_posn
1505,908225170,190,56.0,6931,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,4,5,1955,1955,Hip,Wd Sdng,Wd Sdng,None,0.0,2,TA,CBlock,TA,TA,Av,ALQ,784.0,Unf,0.0,0.0,784.0,GasA,3,FuseP,784,0,0,784,1.0,0.0,1,0,2,1,3,4,Typ,0,None,None,1979.0,None,0.0,0.0,None,None,Y,112,0,0,0,0,0,None,None,None,0,5,2008,WD ,91900,1,0,0,0,0,0,0,0,0,0,1,0,0
2110,906382060,20,73.0,8760,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,132.0,3,TA,PConc,Gd,TA,No,GLQ,36.0,Unf,0.0,1453.0,1489.0,GasA,5,SBrkr,1500,0,0,1500,0.0,0.0,2,0,3,1,4,7,Typ,1,Gd,Attchd,2005.0,RFn,2.0,674.0,TA,TA,Y,144,38,0,0,0,0,None,None,None,0,6,2007,WD ,212999,1,0,0,0,0,1,0,0,0,0,1,0,0
2386,528116030,20,98.0,16033,None,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,378.0,3,TA,PConc,Ex,TA,Gd,GLQ,1261.0,Unf,0.0,572.0,1833.0,GasA,5,SBrkr,1850,0,0,1850,1.0,0.0,2,0,3,1,4,8,Typ,1,Gd,Attchd,2004.0,Fin,3.0,772.0,TA,TA,Y,519,112,0,0,0,0,None,None,None,0,3,2006,WD ,326000,1,0,0,0,0,1,0,0,0,0,1,0,0
1086,528235020,60,80.0,9024,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,3,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,789.0,789.0,GasA,5,SBrkr,813,702,0,1515,0.0,0.0,2,1,3,1,4,8,Typ,1,Gd,Attchd,2004.0,Fin,2.0,393.0,TA,TA,Y,0,75,0,0,0,0,None,None,None,0,7,2008,WD ,179000,1,0,0,0,0,1,0,0,0,0,1,0,0
1574,916380060,20,74.0,11563,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,VinylSd,VinylSd,Stone,258.0,3,TA,PConc,Ex,TA,Gd,GLQ,1036.0,Unf,0.0,482.0,1518.0,GasA,5,SBrkr,1537,0,0,1537,1.0,0.0,2,0,3,1,4,8,Typ,0,None,Attchd,2007.0,Fin,3.0,788.0,TA,TA,Y,0,26,0,0,0,0,None,None,None,0,4,2008,WD ,294000,1,0,0,0,0,1,0,0,0,0,1,0,0
406,527451540,160,21.0,1680,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1972,1972,Gable,HdBoard,HdBoard,BrkFace,425.0,2,TA,CBlock,TA,TA,No,Rec,110.0,LwQ,294.0,79.0,483.0,GasA,3,SBrkr,483,504,0,987,1.0,0.0,1,1,2,1,3,5,Typ,0,None,Detchd,1972.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD ,97000,1,0,0,0,0,1,0,0,0,0,0,1,0
2757,906382050,60,73.0,8760,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,3,TA,PConc,Gd,Gd,Mn,GLQ,464.0,Unf,0.0,927.0,1391.0,GasA,5,SBrkr,1391,571,0,1962,0.0,0.0,2,1,3,1,4,7,Typ,0,None,Attchd,2006.0,RFn,3.0,868.0,TA,TA,Y,0,90,0,0,0,0,None,None,None,0,8,2006,New,239799,1,0,0,0,0,1,0,0,0,0,1,0,0
2559,534455080,20,80.0,9600,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1990,Gable,WdShing,Wd Shng,None,0.0,2,TA,CBlock,TA,TA,Mn,BLQ,915.0,Unf,0.0,336.0,1251.0,GasA,3,SBrkr,1433,0,0,1433,1.0,0.0,1,0,3,1,3,7,Min1,1,Gd,Attchd,1961.0,Unf,2.0,441.0,TA,TA,Y,144,0,205,0,0,0,None,None,None,0,6,2006,WD ,161000,1,0,0,0,0,1,0,0,0,0,1,0,0
1469,907290150,120,37.0,4435,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,170.0,3,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,0.0,162.0,848.0,GasA,5,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4,3,Typ,0,None,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,None,None,None,0,3,2008,WD ,136500,1,0,0,0,0,1,0,0,0,0,0,1,0
407,527451640,160,21.0,1680,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,HdBoard,HdBoard,BrkFace,510.0,2,TA,CBlock,TA,TA,No,ALQ,162.0,Unf,0.0,321.0,483.0,GasA,4,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,4,5,Typ,0,None,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,250,0,0,0,0,0,None,None,None,0,5,2009,WD ,118000,1,0,0,0,0,1,0,0,0,0,0,1,0
2300,923252080,20,69.0,7599,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,HdBoard,Plywood,None,0.0,2,TA,CBlock,TA,TA,No,ALQ,565.0,Unf,0.0,280.0,845.0,GasA,3,SBrkr,845,0,0,845,1.0,0.0,1,0,2,1,3,4,Typ,0,None,Detchd,1987.0,Unf,2.0,360.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2007,WD ,129500,1,0,0,0,0,1,0,0,0,0,1,0,0
731,903201080,50,55.0,7264,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,Wd Sdng,Wd Sdng,None,0.0,3,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,952.0,952.0,GasW,4,SBrkr,952,596,0,1548,0.0,0.0,2,1,3,1,5,5,Typ,0,None,Detchd,1978.0,Unf,2.0,672.0,TA,TA,Y,74,0,0,0,144,0,None,None,None,0,10,2009,WD ,205000,1,0,0,0,0,0,0,0,0,0,1,0,0
1688,528102120,20,91.0,11825,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CemntBd,CmentBd,Stone,302.0,3,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,1694.0,1694.0,GasA,5,SBrkr,1694,0,0,1694,0.0,0.0,2,0,3,1,4,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,856.0,TA,TA,Y,0,112,0,0,0,0,None,None,None,0,6,2007,New,322400,1,0,0,0,0,1,0,0,0,0,1,0,0
880,907410130,20,85.0,10200,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,180.0,3,TA,PConc,Gd,TA,Av,GLQ,1478.0,Unf,0.0,100.0,1578.0,GasA,5,SBrkr,1602,0,0,1602,1.0,0.0,2,0,3,1,4,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,810.0,TA,TA,Y,0,48,0,0,195,0,None,None,None,0,1,2009,WD ,293200,1,0,0,0,0,1,0,0,0,0,1,0,0
1074,528186080,120,63.0,8849,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,616.0,4,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,0.0,1656.0,1684.0,GasA,5,SBrkr,1684,0,0,1684,0.0,0.0,2,0,2,1,5,6,Typ,1,Ex,Attchd,2005.0,RFn,2.0,564.0,TA,TA,Y,495,72,0,0,0,0,None,None,None,0,7,2008,WD ,266000,1,0,0,0,0,1,0,0,0,0,1,0,0
771,905103040,60,70.0,11184,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,HdBoard,HdBoard,BrkFace,92.0,2,TA,CBlock,TA,TA,No,LwQ,226.0,Rec,500.0,192.0,918.0,GasA,4,SBrkr,918,765,0,1683,0.0,0.0,2,1,3,1,3,7,Typ,1,TA,Attchd,1978.0,RFn,2.0,440.0,TA,TA,Y,243,0,0,0,0,0,None,None,None,0,7,2009,WD ,172500,1,0,0,0,0,1,0,0,0,0,1,0,0
724,902405100,50,98.0,8820,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,VinylSd,VinylSd,None,0.0,2,TA,BrkTil,TA,TA,No,LwQ,1088.0,Unf,0.0,0.0,1088.0,GasA,3,SBrkr,1188,561,120,1869,0.0,0.0,1,0,2,1,3,7,Typ,0,None,Detchd,1963.0,Unf,2.0,456.0,TA,TA,Y,48,0,244,0,0,0,None,MnWw,None,0,9,2009,WD ,124900,1,0,0,0,0,1,0,0,0,0,0,1,0
730,903201020,30,69.05520046484602,6615,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,6,1923,1950,Gable,MetalSd,MetalSd,None,0.0,2,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1022.0,1022.0,GasA,3,FuseA,1432,0,0,1432,0.0,0.0,1,0,3,1,4,6,Typ,1,Gd,BuiltIn,1923.0,Unf,1.0,216.0,Fa,TA,Y,266,61,0,0,0,0,None,GdWo,None,0,9,2009,WD ,149000,1,0,0,0,0,0,0,0,0,0,1,0,0
273,907414030,20,65.0,8773,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,98.0,3,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1390.0,1414.0,GasA,5,SBrkr,1414,0,0,1414,0.0,0.0,2,0,3,1,4,6,Typ,0,None,Attchd,2004.0,RFn,2.0,494.0,TA,TA,Y,132,105,0,0,0,0,None,None,None,0,5,2010,WD ,185500,1,0,0,0,0,1,0,0,0,0,1,0,0
2793,907255010,20,69.05520046484602,11088,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,Stucco,Stucco,None,0.0,3,TA,PConc,Gd,TA,No,GLQ,872.0,Unf,0.0,476.0,1348.0,GasA,5,SBrkr,1358,0,0,1358,1.0,0.0,1,1,1,1,4,5,Typ,1,TA,Attchd,2002.0,Unf,2.0,418.0,TA,TA,Y,68,166,0,0,0,0,None,None,None,0,6,2006,WD ,220000,1,0,0,0,0,1,0,0,0,0,1,0,0
1789,528439050,20,76.0,9158,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CemntBd,CmentBd,Stone,140.0,3,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1496.0,1496.0,GasA,5,SBrkr,1496,0,0,1496,0.0,0.0,2,0,3,1,4,7,Typ,0,None,Attchd,2007.0,Fin,2.0,474.0,TA,TA,Y,168,130,0,0,0,0,None,None,None,0,6,2007,New,225000,1,0,0,0,0,1,0,0,0,0,1,0,0
1900,534430090,20,57.0,8280,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,BrkFace,BrkFace,None,0.0,2,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,932.0,932.0,GasA,5,FuseA,932,0,0,932,0.0,0.0,1,0,2,1,4,4,Typ,1,Gd,Attchd,1950.0,Unf,1.0,306.0,TA,TA,Y,0,0,214,0,0,0,None,GdPrv,None,0,11,2007,WD ,124000,1,0,0,0,0,1,0,0,0,0,1,0,0
677,535450160,90,60.0,8544,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,BrkFace,BrkFace,None,0.0,2,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,Wall,2,FuseA,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,Typ,0,None,Detchd,1987.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2009,WD ,92900,1,0,0,0,0,0,0,0,0,0,1,0,0
747,903236040,30,50.0,8635,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Hip,Wd Sdng,Wd Sdng,None,0.0,2,Fa,BrkTil,TA,TA,No,LwQ,134.0,Unf,0.0,938.0,1072.0,GasA,3,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,Typ,0,None,Detchd,1982.0,Unf,5.0,1184.0,Fa,TA,P,0,0,105,0,0,0,None,None,None,0,8,2009,WD ,126500,1,0,0,0,0,1,0,0,0,0,0,1,0
1038,527425035,20,69.05520046484602,12735,None,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1972,1972,Hip,MetalSd,MetalSd,None,0.0,2,TA,CBlock,TA,TA,No,BLQ,600.0,Unf,0.0,264.0,864.0,GasA,3,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,None,Detchd,1980.0,Unf,2.0,576.0,TA,TA,Y,216,0,0,0,0,0,None,MnWw,None,0,4,2008,COD,111250,1,0,0,0,0,1,0,0,0,0,1,0,0
1763,528326060,60,69.05520046484602,11000,None,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,VinylSd,VinylSd,BrkFace,72.0,3,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,969.0,969.0,GasA,5,SBrkr,997,1288,0,2285,0.0,0.0,2,1,4,1,4,8,Typ,1,TA,BuiltIn,2000.0,Fin,3.0,648.0,TA,TA,Y,0,56,0,0,0,0,None,None,None,0,6,2007,WD ,248000,1,0,0,0,0,1,0,0,0,0,1,0,0
1283,535477090,20,69.0,7590,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1963,1963,Gable,Wd Sdng,Wd Sdng,None,0.0,2,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1117.0,1117.0,GasA,5,SBrkr,1117,0,0,1117,0.0,0.0,1,0,3,1,3,6,Typ,0,None,Attchd,1963.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2008,COD,136870,1,0,0,0,0,1,0,0,0,0,1,0,0
2803,907290160,120,37.0,4435,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,170.0,3,TA,PConc,Gd,TA,Av,GLQ,717.0,Unf,0.0,131.0,848.0,GasA,5,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4,4,Typ,0,None,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,None,None,None,0,4,2006,WD ,133000,1,0,0,0,0,1,0,0,0,0,0,1,0
1927,535180030,20,72.0,10152,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,MetalSd,MetalSd,BrkFace,120.0,2,TA,CBlock,TA,TA,No,BLQ,586.0,Unf,0.0,462.0,1048.0,GasA,3,SBrkr,1048,0,0,1048,1.0,0.0,1,0,3,1,3,6,Typ,0,None,Attchd,1956.0,Unf,1.0,286.0,TA,TA,Y,0,20,0,0,192,0,None,None,None,0,6,2007,WD ,135000,1,0,0,0,0,1,0,0,0,0,1,0,0
1036,527402130,20,68.0,10295,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1969,1969,Gable,HdBoard,HdBoard,BrkFace,72.0,2,TA,CBlock,Gd,TA,Mn,Rec,252.0,Unf,0.0,684.0,936.0,GasA,3,SBrkr,936,0,0,936,0.0,0.0,1,0,2,1,3,4,Typ,0,None,Attchd,1969.0,Unf,1.0,288.0,TA,TA,Y,16,0,0,0,0,0,None,None,None,0,9,2008,COD,111900,1,0,0,0,0,1,0,0,0,0,1,0,0
1237,535151160,20,70.0,7763,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,MetalSd,MetalSd,None,0.0,2,Gd,CBlock,TA,TA,No,Rec,504.0,BLQ,108.0,319.0,931.0,GasA,3,SBrkr,1283,0,0,1283,1.0,0.0,1,0,3,1,3,6,Typ,0,None,Detchd,1980.0,Unf,2.0,506.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,10,2008,WD ,140000,1,0,0,0,0,1,0,0,0,0,1,0,0
1375,904101170,50,80.0,17120,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,WdShing,Plywood,None,0.0,2,TA,CBlock,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,3,SBrkr,1120,468,0,1588,0.0,0.0,2,0,4,1,3,7,Min2,1,Gd,Detchd,1991.0,Fin,2.0,680.0,TA,TA,N,0,59,0,0,0,0,None,None,None,0,7,2008,WD ,134432,1,0,0,0,0,1,0,0,0,0,1,0,0
1643,527256040,20,81.0,13870,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CemntBd,CmentBd,BrkFace,250.0,4,TA,PConc,Ex,TA,Gd,GLQ,1152.0,Unf,0.0,590.0,1742.0,GasA,5,SBrkr,2042,0,0,2042,1.0,0.0,2,0,3,1,5,8,Typ,1,Gd,Attchd,2007.0,Fin,3.0,724.0,TA,TA,Y,240,52,0,0,174,0,None,None,None,0,10,2007,New,455000,1,0,0,0,0,1,0,0,0,0,1,0,1
2453,528365090,60,92.0,10120,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,VinylSd,VinylSd,BrkFace,391.0,3,TA,PConc,Gd,TA,No,GLQ,740.0,Unf,0.0,425.0,1165.0,GasA,5,SBrkr,1203,1323,0,2526,1.0,0.0,2,1,4,1,4,8,Typ,1,TA,Attchd,1994.0,RFn,3.0,844.0,TA,TA,Y,309,78,0,0,0,0,None,None,None,0,12,2006,WD ,290000,1,0,0,0,0,1,0,0,0,0,1,0,0
2129,907187040,60,47.0,10820,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,None,0.0,3,TA,PConc,Gd,TA,Gd,GLQ,342.0,Unf,0.0,646.0,988.0,GasA,5,SBrkr,988,885,0,1873,0.0,0.0,2,1,3,1,4,7,Typ,1,TA,Attchd,1999.0,RFn,2.0,597.0,TA,TA,Y,202,123,0,0,0,0,None,None,None,0,3,2007,WD ,235500,1,0,0,0,0,1,0,0,0,0,1,0,0
2640,902104020,50,60.0,9600,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1900,2004,Gable,Wd Sdng,Wd Sdng,None,0.0,2,TA,BrkTil,TA,TA,No,Rec,381.0,Unf,0.0,399.0,780.0,GasA,5,SBrkr,940,476,0,1416,0.0,1.0,1,0,3,1,4,7,Typ,0,None,Detchd,1956.0,Unf,2.0,400.0,TA,TA,Y,0,24,0,0,0,0,None,None,None,0,6,2006,WD ,156500,1,0,0,0,0,1,0,0,0,0,0,1,0
2437,528275060,60,69.05520046484602,8121,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,2,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,953.0,953.0,GasA,5,SBrkr,953,711,0,1664,0.0,0.0,2,1,3,1,3,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,460.0,TA,TA,Y,100,40,0,0,0,0,None,None,None,0,1,2006,WD ,172400,1,0,0,0,0,1,0,0,0,0,1,0,0
2398,528150080,20,121.0,13758,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,430.0,4,TA,PConc,Ex,TA,Gd,GLQ,1232.0,Unf,0.0,560.0,1792.0,GasA,5,SBrkr,1792,0,0,1792,1.0,0.0,2,0,2,1,4,6,Typ,1,Gd,Attchd,2005.0,RFn,3.0,925.0,TA,TA,Y,204,49,0,0,0,0,None,None,None,0,3,2006,New,372397,1,0,0,0,0,1,0,0,0,0,1,0,0
1420,906204280,60,69.05520046484602,9771,None,IR3,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1995,2002,Gable,HdBoard,HdBoard,BrkFace,190.0,3,TA,PConc,Gd,TA,No,LwQ,779.0,Unf,0.0,298.0,1077.0,GasA,5,SBrkr,1093,1721,0,2814,0.0,1.0,2,1,4,1,4,9,Typ,1,TA,BuiltIn,1995.0,Fin,2.0,614.0,TA,TA,Y,48,32,0,0,216,0,None,GdPrv,None,0,6,2008,WD ,260000,1,0,0,0,0,1,0,0,0,0,1,0,0
2693,903454020,30,50.0,9000,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,4,1919,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,610.0,610.0,GasA,5,FuseA,819,0,0,819,0.0,0.0,1,0,2,1,4,4,Typ,0,None,None,1979.0,None,0.0,0.0,None,None,N,0,0,0,0,0,0,None,None,None,0,9,2006,WD ,72000,1,0,0,0,0,0,0,0,0,0,0,1,0
1370,903481100,190,60.0,10320,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,3,3,1915,1950,Gable,AsphShn,AsphShn,None,0.0,1,Fa,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,536.0,536.0,GasA,5,FuseF,808,536,0,1344,0.0,0.0,2,0,3,2,3,8,Typ,0,None,None,1979.0,None,0.0,0.0,None,None,N,42,0,204,0,0,0,None,None,None,0,5,2008,WD ,82375,1,0,0,0,0,0,0,0,0,0,0,1,0
392,527378140,80,69.05520046484602,10448,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1972,1972,Gable,HdBoard,HdBoard,BrkFace,333.0,2,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,689.0,689.0,GasA,3,SBrkr,1378,741,0,2119,0.0,0.0,2,1,3,1,3,7,Typ,1,TA,Attchd,1972.0,RFn,2.0,583.0,TA,TA,Y,0,104,0,0,0,0,None,GdPrv,None,0,8,2009,COD,158000,1,0,0,0,0,1,0,0,0,0,1,0,0
1351,903236010,50,50.0,8635,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,Wd Sdng,Wd Sdng,None,0.0,2,TA,CBlock,TA,TA,No,BLQ,336.0,GLQ,41.0,295.0,672.0,GasA,3,SBrkr,1072,213,0,1285,1.0,0.0,1,0,2,1,3,6,Min1,0,None,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,1,2008,WD ,127000,1,0,0,0,0,1,0,0,0,0,0,1,0
246,906201120,20,83.0,11980,None,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1Story,7,5,1987,1987,Gable,Plywood,Plywood,BrkFace,177.0,3,TA,CBlock,Gd,TA,Gd,GLQ,1433.0,Unf,0.0,0.0,1433.0,GasA,5,SBrkr,1433,0,0,1433,1.0,0.0,1,1,1,1,4,4,Typ,2,TA,Attchd,1987.0,RFn,2.0,528.0,Gd,Gd,Y,0,278,0,0,266,0,None,MnPrv,None,0,6,2010,WD ,270000,1,0,0,0,0,1,0,0,0,0,1,0,0
802,906201130,50,79.0,12327,None,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1.5Fin,8,8,1983,2009,Gable,Wd Sdng,Wd Sdng,None,0.0,3,TA,CBlock,Gd,TA,Gd,GLQ,1441.0,Unf,0.0,55.0,1496.0,GasA,5,SBrkr,1496,636,0,2132,1.0,0.0,1,1,1,1,4,5,Min2,1,Gd,BuiltIn,1983.0,Fin,2.0,612.0,Gd,TA,Y,349,40,0,0,0,0,None,None,None,0,9,2009,WD ,316600,1,0,0,0,0,1,0,0,0,0,1,0,0
1404,905402090,80,124.0,11512,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,Plywood,Plywood,BrkFace,84.0,2,TA,CBlock,TA,TA,Av,ALQ,719.0,Unf,0.0,300.0,1019.0,GasA,4,SBrkr,1357,0,0,1357,1.0,0.0,1,0,2,1,5,5,Typ,1,Gd,Basment,1959.0,RFn,1.0,312.0,TA,TA,Y,0,0,0,0,163,0,None,GdPrv,None,0,5,2008,WD ,177000,1,0,0,0,0,1,0,0,0,0,1,0,0
803,906203120,20,90.0,14684,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,HdBoard,HdBoard,BrkFace,234.0,3,TA,CBlock,Gd,TA,Mn,ALQ,485.0,BLQ,177.0,1496.0,2158.0,GasA,4,SBrkr,2196,0,0,2196,0.0,0.0,2,0,3,1,4,7,Typ,1,TA,Attchd,1990.0,RFn,3.0,701.0,TA,TA,Y,84,70,0,0,0,0,None,None,None,0,6,2009,WD ,271900,1,0,0,0,0,1,0,0,0,0,1,0,0
